Unnamed: 0,fromLibrary,toLibrary,fromGroupArtifact,toGroupArtifact,inDepSeq,dataConfirmed
329,commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-jcl,4,False
330,commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-jdk14,11,True
331,commons-logging,slf4j,commons-logging:commons-logging-api,org.slf4j:slf4j-android,0,False
332,commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-log4j12,542,True
333,commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-ext,14,False
334,commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:log4j-over-slf4j,265,True
335,commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-simple,289,True
336,commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-api,968,True
337,commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:jcl-over-slf4j,579,True
338,commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-api,168,True
339,commons-logging,logback,commons-logging:commons-logging-api,ch.qos.logback:logback-classic,27,True
340,commons-logging,slf4j,org.apache.logging.log4j:log4j-slf4j-impl,org.slf4j:slf4j-simple,163,False
341,commons-logging,slf4j,commons-logging:commons-logging,org.slf4j:slf4j-jdk14,95,True
342,compress-lzf,commons-compress,com.ning:compress-lzf,org.apache.commons:commons-compress,1,False
343,compress-lzf,shrinkwrap,com.ning:compress-lzf,org.jboss.shrinkwrap:shrinkwrap-api,1,False
344,compress-lzf,jzlib,com.ning:compress-lzf,com.jcraft:jzlib,0,False
345,concurrent,backport-util-concurrent,io.airlift:concurrent,backport-util-concurrent:backport-util-concurrent,0,False
346,concurrent,backport-util-concurrent,com.facebook.airlift:concurrent,backport-util-concurrent:backport-util-concurrent,0,False
347,concurrent,backport-util-concurrent,concurrent:concurrent,backport-util-concurrent:backport-util-concurrent,19,True
348,deltaspike,solder,org.apache.deltaspike.core:deltaspike-core-impl,org.jboss.solder:solder-api,0,False
349,deltaspike,solder,org.apache.deltaspike.core:deltaspike-core-api,org.jboss.solder:solder-api,0,False
350,derby,postgresql,org.apache.derby:derbyclient,postgresql:postgresql,16,False
351,derby,neo4j,org.apache.derby:derbyclient,org.neo4j:neo4j,0,False
352,derby,infinispan,org.apache.derby:derbyclient,org.infinispan:infinispan-core,3,False
353,derby,hazelcast,org.apache.derby:derby,com.hazelcast:hazelcast,5,False
354,derby,sqljet,org.apache.derby:derby,org.tmatesoft.sqljet:sqljet,1,False
355,derby,mongo-java-driver,org.apache.derby:derbyclient,org.mongodb:mongo-java-driver,4,False
356,derby,cassandra,org.apache.derby:derby,com.datastax.cassandra:cassandra-driver-core,7,False
357,derby,mongo-java-driver,org.apache.derby:derby,org.mongodb:mongo-java-driver,18,False
358,derby,hsqldb,org.apache.derby:derby,hsqldb:hsqldb,53,True
359,derby,hbase,org.apache.derby:derbyclient,org.apache.hbase:hbase-server,0,False
360,derby,cassandra,org.apache.derby:derbyclient,com.datastax.cassandra:cassandra-driver-core,0,False
361,derby,hbase,org.apache.derby:derbyclient,org.apache.hbase:hbase-client,0,False
362,derby,neo4j,org.apache.derby:derby,org.neo4j:neo4j,1,False
363,derby,sqlite-jdbc,org.apache.derby:derby,org.xerial:sqlite-jdbc,30,False
364,derby,sqlite-jdbc,org.apache.derby:derbyclient,org.wisdom-framework:sqlite-jdbc,0,False
365,derby,hsqldb,org.apache.derby:derbyclient,hsqldb:hsqldb,11,False
366,derby,sqljet,org.apache.derby:derbyclient,org.tmatesoft.sqljet:sqljet,0,False
367,derby,hazelcast,org.apache.derby:derbyclient,com.hazelcast:hazelcast-client,0,False
368,derby,postgresql,org.apache.derby:derby,org.postgresql:postgresql,88,False
369,derby,hbase,org.apache.derby:derby,org.apache.hbase:hbase,13,False
370,derby,h2,org.apache.derby:derbyclient,com.h2database:h2,37,True
371,derby,hazelcast,org.apache.derby:derbyclient,com.hazelcast:hazelcast,0,False
372,derby,hsqldb,org.apache.derby:derbyclient,org.hsqldb:hsqldb,10,False
373,derby,hazelcast,org.apache.derby:derby,com.hazelcast:hazelcast-client,6,False
374,derby,cassandra,org.apache.derby:derbyclient,org.apache.cassandra:cassandra-all,0,False
375,derby,sqlite-jdbc,org.apache.derby:derby,org.wisdom-framework:sqlite-jdbc,1,False
376,derby,cassandra,org.apache.derby:derby,org.apache.cassandra:cassandra-all,5,False
377,derby,postgresql,org.apache.derby:derby,postgresql:postgresql,100,False
378,derby,sqlite-jdbc,org.apache.derby:derbyclient,org.xerial:sqlite-jdbc,1,False
379,derby,postgresql,org.apache.derby:derbyclient,org.postgresql:postgresql,18,False
380,derby,hsqldb,org.apache.derby:derby,org.hsqldb:hsqldb,145,True
381,derby,infinispan,org.apache.derby:derby,org.infinispan:infinispan-core,14,False
382,derby,hbase,org.apache.derby:derby,org.apache.hbase:hbase-client,0,False
383,derby,hbase,org.apache.derby:derby,org.apache.hbase:hbase-server,1,False
384,derby,h2,org.apache.derby:derby,com.h2database:h2,160,True
385,derby,hbase,org.apache.derby:derbyclient,org.apache.hbase:hbase,4,False
386,dom4j,xerces,dom4j:dom4j,xerces:xerces,2,False
387,dom4j,kxml2,org.dom4j:dom4j,net.sf.kxml:kxml2,0,False
388,dom4j,wstx-asl,dom4j:dom4j,woodstox:wstx-asl,7,False
389,dom4j,saxon,org.dom4j:dom4j,net.sourceforge.saxon:saxon,0,False
390,dom4j,stax2-api,dom4j:dom4j,org.codehaus.woodstox:stax2-api,38,False
391,dom4j,xmltooling,dom4j:dom4j,org.opensaml:xmltooling,13,False
392,dom4j,stax-utils,org.dom4j:dom4j,net.java.dev.stax-utils:stax-utils,0,False
393,dom4j,wstx-asl,dom4j:dom4j,org.codehaus.woodstox:wstx-asl,26,False
394,dom4j,xmltooling,org.dom4j:dom4j,org.opensaml:xmltooling,0,False
395,dom4j,xalan,dom4j:dom4j,xalan:xalan,57,False
396,dom4j,xerces,org.dom4j:dom4j,xerces:xerces,0,False
397,dom4j,xpp3,org.dom4j:dom4j,xpp3:xpp3,0,False
398,dom4j,saxon,org.dom4j:dom4j,saxon:saxon,0,False
399,dom4j,jdom,dom4j:dom4j,org.jdom:jdom2,43,True
400,dom4j,wstx-asl,org.dom4j:dom4j,org.codehaus.woodstox:wstx-asl,0,False
401,dom4j,xmlParserAPIs,dom4j:dom4j,xml-apis:xmlParserAPIs,6,False
402,dom4j,saxon,dom4j:dom4j,saxon:saxon,0,False
403,dom4j,jdom,dom4j:dom4j,jdom:jdom,43,False
404,dom4j,xpp3,dom4j:dom4j,xpp3:xpp3,21,False
405,dom4j,xpp3,org.dom4j:dom4j,org.ogce:xpp3,0,False
406,dom4j,xerces,org.dom4j:dom4j,xerces:xercesImpl,2,False
407,dom4j,stax2-api,org.dom4j:dom4j,org.codehaus.woodstox:stax2-api,0,False
408,dom4j,wstx-asl,org.dom4j:dom4j,woodstox:wstx-asl,0,False
409,dom4j,xml-writer,org.dom4j:dom4j,com.megginson.sax:xml-writer,0,False
410,dom4j,xmlParserAPIs,org.dom4j:dom4j,xerces:xmlParserAPIs,0,False
411,dom4j,jdom,dom4j:dom4j,org.jdom:jdom,75,True
412,dom4j,jaxen,dom4j:dom4j,jaxen:jaxen,150,True
413,dom4j,kxml2,dom4j:dom4j,kxml2:kxml2,0,False
414,dom4j,simple-xml,dom4j:dom4j,org.simpleframework:simple-xml,13,False
415,dom4j,xmlParserAPIs,org.dom4j:dom4j,xml-apis:xmlParserAPIs,0,False
416,dom4j,jdom,org.dom4j:dom4j,org.jdom:jdom,0,False
417,dom4j,stax-utils,dom4j:dom4j,net.java.dev.stax-utils:stax-utils,15,False
418,dom4j,nanoxml,org.dom4j:dom4j,be.cyberelf.nanoxml:nanoxml,0,False
419,dom4j,saxon,dom4j:dom4j,net.sourceforge.saxon:saxon,10,False
420,dom4j,jaxen,org.dom4j:dom4j,jaxen:jaxen,0,False
421,dom4j,xom,org.dom4j:dom4j,xom:xom,0,False
422,dom4j,xpp3,dom4j:dom4j,org.ogce:xpp3,0,False
423,dom4j,xmlParserAPIs,dom4j:dom4j,xerces:xmlParserAPIs,11,False
424,dom4j,jdom,org.dom4j:dom4j,org.jdom:jdom2,0,False
425,dom4j,nanoxml,dom4j:dom4j,be.cyberelf.nanoxml:nanoxml,0,False
426,dom4j,kxml2,org.dom4j:dom4j,kxml2:kxml2,0,False
427,dom4j,xml-writer,dom4j:dom4j,com.megginson.sax:xml-writer,4,False
428,dom4j,jdom,org.dom4j:dom4j,jdom:jdom,0,False
429,dom4j,saxon,dom4j:dom4j,net.sf.saxon:saxon,15,False
430,dom4j,simple-xml,org.dom4j:dom4j,org.simpleframework:simple-xml,0,False
431,dom4j,xalan,org.dom4j:dom4j,xalan:xalan,0,False
432,dom4j,xom,dom4j:dom4j,xom:xom,23,False
433,dom4j,xerces,dom4j:dom4j,xerces:xercesImpl,115,False
434,dom4j,kxml2,dom4j:dom4j,net.sf.kxml:kxml2,2,False
435,dom4j,saxon,org.dom4j:dom4j,net.sf.saxon:saxon,0,False
436,dumbster,subethasmtp,dumbster:dumbster,com.bitmechanic:dumbster,0,False
437,dumbster,subethasmtp,dumbster:dumbster,org.subethamail:subethasmtp,1,False
438,dumbster,subethasmtp,dumbster:dumbster,de.softwareforge:dumbster,0,False
439,easymock,fest,easymock:easymock,org.easytesting:fest-assert-core,1,False
440,easymock,powermock,org.easymock:easymock,org.powermock:powermock,1,False
441,easymock,powermock,org.easymock:easymock,org.powermock:powermock-module-junit4,63,False
442,easymock,mockobjects,easymock:easymock,mockobjects:mockobjects,0,False
443,easymock,jmockit,org.easymock:easymock,mockit:jmockit,3,False
444,easymock,mockobjects,org.easymock:easymock,mockobjects:mockobjects,0,False
445,easymock,mockito,org.easymock:easymock,org.mockito:mockito-all,98,True
446,easymock,fest,easymock:easymock,org.easytesting:fest-assert,1,False
447,easymock,powermock,easymock:easymock,org.powermock:powermock-api,0,False
448,easymock,jmockit,easymock:easymock,mockit:jmockit,0,False
449,easymock,hamcrest,easymock:easymock,org.hamcrest:hamcrest,0,False
450,easymock,hamcrest,org.easymock:easymock,org.hamcrest:hamcrest-library,60,False
451,easymock,jmockit,easymock:easymock,com.googlecode.jmockit:jmockit,0,False
452,easymock,jmockit,easymock:easymock,org.jmockit:jmockit,0,False
453,easymock,powermock,org.easymock:easymock,org.powermock:powermock-api-mockito,14,True
454,easymock,mockito,easymock:easymock,org.mockito:mockito-all,4,False
455,easymock,powermock,easymock:easymock,org.powermock:powermock,0,False
456,easymock,hamcrest,org.easymock:easymock,org.hamcrest:hamcrest-all,54,False
457,easymock,powermock,org.easymock:easymock,org.powermock:powermock-api,0,False
458,easymock,jmock,easymock:easymock,jmock:jmock,6,False
459,easymock,jmock,org.easymock:easymock,org.jmock:jmock-junit4,11,False
460,easymock,jmock,org.easymock:easymock,jmock:jmock,8,False
461,easymock,hamcrest,easymock:easymock,org.hamcrest:hamcrest-core,0,False
462,easymock,hamcrest,org.easymock:easymock,org.hamcrest:java-hamcrest,38,False
463,easymock,mockito,org.easymock:easymock,org.mockito:mockito-core,129,True
464,easymock,powermock,easymock:easymock,org.powermock:powermock-api-mockito,0,False
465,easymock,powermock,org.easymock:easymock,org.powermock:powermock-core,16,False
466,easymock,mockito,easymock:easymock,org.mockito:mockito-core,6,True
467,easymock,jmockit,org.easymock:easymock,com.googlecode.jmockit:jmockit,7,False
468,easymock,hamcrest,easymock:easymock,org.hamcrest:hamcrest-library,0,False
469,easymock,powermock,easymock:easymock,org.powermock:powermock-module-junit4,0,False
470,easymock,mockobjects,easymock:easymock,mockobjects:mockobjects-core,1,False
471,easymock,jmock,org.easymock:easymock,org.jmock:jmock,3,False
472,easymock,fest,org.easymock:easymock,org.easytesting:fest-assert,14,False
473,easymock,hamcrest,easymock:easymock,org.hamcrest:hamcrest-all,0,False
474,easymock,jmock,easymock:easymock,org.jmock:jmock-junit4,0,False
475,easymock,mockobjects,org.easymock:easymock,mockobjects:mockobjects-core,1,False
476,easymock,powermock,easymock:easymock,org.powermock:powermock-core,0,False
477,easymock,fest,org.easymock:easymock,org.easytesting:fest-assert-core,1,False
478,easymock,hamcrest,easymock:easymock,org.hamcrest:java-hamcrest,0,False
479,easymock,hamcrest,org.easymock:easymock,org.hamcrest:hamcrest,0,False
480,easymock,jmockit,org.easymock:easymock,org.jmockit:jmockit,9,False
481,easymock,hamcrest,org.easymock:easymock,org.hamcrest:hamcrest-core,132,False
482,easymock,jmock,easymock:easymock,org.jmock:jmock,0,False
483,eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.hibernate:hibernate,0,False
484,eclipselink,hibernate,org.eclipse.persistence:eclipselink,hibernate:hibernate,0,False
485,eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.hibernate.javax.persistence:hibernate-jpa-2.1-api,7,True
486,eclipselink,hibernate,org.eclipse.persistence:eclipselink,com.liferay:org.hibernate.core,0,False
487,eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.hibernate:hibernate-core,2,False
488,eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.hibernate:hibernate-entitymanager,12,False
489,eclipselink,hibernate,org.eclipse.persistence:eclipselink,org.atteo.moonshine:hibernate,0,False
490,elasticsearch,lucene,org.elasticsearch:elasticsearch,org.apache.lucene:lucene-core,39,True
491,elasticsearch,lucene,org.elasticsearch:elasticsearch-core,org.apache.lucene:lucene-core,0,False
492,elasticsearch,solr,org.elasticsearch:elasticsearch-core,org.apache.solr:solr,0,False
493,elasticsearch,solr,org.elasticsearch:elasticsearch,org.apache.solr:solr,0,False
494,fastjson,jackson,com.alibaba:fastjson,org.codehaus.jackson:jackson-xc,3,False
495,fastjson,jsonic,com.alibaba:fastjson,net.arnx:jsonic,0,False
496,fastjson,json-path,com.alibaba:fastjson,com.jayway.jsonpath:json-path,3,False
497,fastjson,jettison,com.alibaba:fastjson,org.codehaus.jettison:jettison,0,False
498,fastjson,svenson,com.alibaba:fastjson,com.google.code.svenson:svenson,0,False
499,fastjson,org.json,com.alibaba:fastjson,org.json:json,7,False
500,fastjson,json-smart,com.alibaba:fastjson,net.minidev:json-smart,0,False
501,fastjson,json-path,com.alibaba:fastjson,io.paradoxical:json-path,0,False
502,fastjson,flexjson,com.alibaba:fastjson,net.sf.flexjson:flexjson,0,False
503,fastjson,json-lib,com.alibaba:fastjson,org.kohsuke.stapler:json-lib,0,False
504,fastjson,json-simple,com.alibaba:fastjson,com.github.cliftonlabs:json-simple,0,False
505,fastjson,json-lib,com.alibaba:fastjson,net.sf.json-lib:json-lib,8,True
506,fastjson,jackson,com.alibaba:fastjson,com.fasterxml.jackson.core:jackson-annotations,28,True
507,fastjson,flexjson,com.alibaba:fastjson,io.github.benas:xstream,0,False
508,fastjson,json-path,com.alibaba:fastjson,com.jayway.restassured:json-path,0,False
509,fastjson,flexjson,com.alibaba:fastjson,org.hudsonci.tools:xstream,0,False
510,fastjson,xstream,com.alibaba:fastjson,xstream:xstream,0,False
511,fastjson,jackson,com.alibaba:fastjson,com.fasterxml.jackson.core:jackson-databind,66,True
512,fastjson,jackson,com.alibaba:fastjson,org.codehaus.jackson:jackson-core-asl,10,True
513,fastjson,jackson,com.alibaba:fastjson,com.fasterxml.jackson.core:jackson-core,32,True
514,fastjson,gson,com.alibaba:fastjson,com.google.code.gson:gson,33,False
515,fastjson,xstream,com.alibaba:fastjson,com.thoughtworks.xstream:xstream,21,False
516,fastjson,json-simple,com.alibaba:fastjson,com.googlecode.json-simple:json-simple,0,False
517,fastjson,flexjson,com.alibaba:fastjson,org.sonatype.nexus.xstream:xstream,0,False
518,fastjson,jackson,com.alibaba:fastjson,org.codehaus.jackson:jackson-mapper-asl,14,True
519,fastjson,json-lib,com.alibaba:fastjson,com.hynnet:json-lib,0,False
520,fastutil,joda-time,it.unimi.dsi:fastutil,joda-time:joda-time,4,False
521,fastutil,commons-lang,fastutil:fastutil,org.apache.commons:commons-lang3,4,False
522,fastutil,javolution,fastutil:fastutil,javolution:javolution,0,False
523,fastutil,javolution,it.unimi.dsi:fastutil,org.javolution:javolution,0,False
524,fastutil,javolution,it.unimi.dsi:fastutil,javolution:javolution,0,False
525,fastutil,commons-collections,it.unimi.dsi:fastutil,commons-collections:commons-collections,24,False
526,fastutil,commons-lang,it.unimi.dsi:fastutil,commons-lang:commons-lang,14,False
527,fastutil,javolution,fastutil:fastutil,org.javolution:javolution,0,False
528,fastutil,hppc,it.unimi.dsi:fastutil,com.carrotsearch:hppc,2,False
529,fastutil,trove4j,it.unimi.dsi:fastutil,net.sf.trove4j:trove4j,5,False
530,fastutil,samskivert,it.unimi.dsi:fastutil,com.samskivert:samskivert,0,False
531,fastutil,mahout,it.unimi.dsi:fastutil,org.apache.mahout:mahout,0,False
532,fastutil,mahout,it.unimi.dsi:fastutil,org.apache.mahout:mahout-core,7,False
533,fastutil,guava,fastutil:fastutil,com.google.guava:guava,2,False
534,fastutil,hppc,fastutil:fastutil,com.carrotsearch:hppc,0,False
535,fastutil,lambdaj,fastutil:fastutil,com.googlecode.lambdaj:lambdaj,0,False
536,fastutil,mahout,fastutil:fastutil,org.apache.mahout:mahout-collections,0,False
537,fastutil,high-scale-lib,it.unimi.dsi:fastutil,com.boundary:high-scale-lib,0,False
538,fastutil,collections-generic,it.unimi.dsi:fastutil,net.sourceforge.collections:collections-generic,2,False
539,fastutil,joda-time,fastutil:fastutil,joda-time:joda-time,0,False
540,fastutil,high-scale-lib,fastutil:fastutil,com.boundary:high-scale-lib,0,False
541,fastutil,collections-generic,fastutil:fastutil,net.sourceforge.collections:collections-generic,1,False
542,fastutil,colt,it.unimi.dsi:fastutil,colt:colt,19,False
543,fastutil,samskivert,fastutil:fastutil,com.samskivert:samskivert,0,False
